case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_core,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_core,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
banba_cal,SKY130-BGR-banba_cal,7,4,316345,GA,40,-21.3056,21.3056,0,1,0.8017504,30.2724,47.2616,68.32,25.1367,31.23461,0,0,0,0,0,0,10.0,1,-21.3056,21.3056,0.8017504,30.2724,47.2616,68.32,25.1367,31.23461,53430.83401117474,150000,150000,143880.0,-21.213098561843747,150001,149999,timeout=2,0,PSRR_worst_case_10Hz_10MHz,21.3056,39.42768,21.3056,39.42768,1,10.28,10.525,29.35,34.465,8.0,1.4222119440305936,0.9000000000000006,10.28,10.525,29.35,34.465,8.0,1.4222119440305936,0.9000000000000006,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,5,317345,GA,40,-54.18346,54.18346,0,1,0.8013215,24.16992,54.2295,66.266,15.2152,69.30286,0,0,0,0,0,0,6.0,1,-54.18346,54.18346,0.8013215,24.16992,54.2295,66.266,15.2152,69.30286,52558.582683585584,150000,150000,148400.0,-52.9105363407756,150001,149996,measure_failed=2;no_convergence=1;timeout=2,1,PSRR_worst_case_10Hz_10MHz,54.18346,54.18346,54.18346,54.18346,1,2.625,1.0,1.0,14.185,0.615,14.62028862219591,1.2757022711439667,2.625,1.0,1.0,14.185,0.615,14.62028862219591,1.2757022711439667,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,6,318345,GA,40,-22.42135,22.42135,0,1,0.7998971,30.37967,47.2616,68.216,28.4276,37.99649,0,0,0,0,0,0,12.0,1,-22.42135,22.42135,0.7998971,30.37967,47.2616,68.216,28.4276,37.99649,58863.903379410505,150000,150000,145320.0,-22.31847288661924,150001,149998,no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,22.42135,43.21486,22.42135,43.21486,1,5.485,1.0,38.6,21.855,6.130000000000001,3.797297370183235,0.931103682787943,5.485,1.0,38.6,21.855,6.130000000000001,3.797297370183235,0.931103682787943,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,7,319345,GA,40,-54.64204,54.64204,0,1,0.8009764,29.24688,53.1505,66.012,15.3776,69.50741,0,0,0,0,0,0,8.0,1,-54.64204,54.64204,0.8009764,29.24688,53.1505,66.012,15.3776,69.50741,50808.91252987832,150000,150000,128160.0,-53.844615862472416,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,54.64204,54.64204,54.64204,54.64204,1,2.53,1.0,1.525,13.55,0.61,14.69497044590686,1.3226070532646554,2.53,1.0,1.525,13.55,0.61,14.69497044590686,1.3226070532646554,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,8,320345,GA,40,-21.3432,21.3432,0,1,0.8017497,30.27318,47.2615,70.001,25.4224,31.66492,0,0,0,0,0,0,92.0,1,-21.3432,21.3432,0.8017497,30.27318,47.2615,70.001,25.4224,31.66492,54263.16098891944,150000,150000,39840.0,-19.634098447436315,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,21.3432,39.76775,21.3432,39.76775,1,9.36,8.89,25.375,32.64,8.0,1.572062260035311,0.9000000558510279,9.36,8.89,25.375,32.64,8.0,1.572062260035311,0.9000000558510279,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,9,321345,GA,40,-56.8415,56.8415,0,1,0.8016211,26.55604,51.9729,69.61,16.7081,68.10349,0,0,0,0,0,0,17.0,1,-56.8415,56.8415,0.8016211,26.55604,51.9729,69.61,16.7081,68.10349,53500.375152632594,150000,150000,144400.0,-55.09200626654177,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,56.8415,56.8415,56.8415,56.8415,1,1.7000000000000002,1.17,1.135,10.595,0.605,14.199967035472726,1.3098261504431723,1.7000000000000002,1.17,1.135,10.595,0.605,14.199967035472726,1.3098261504431723,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,10,322345,GA,40,-21.31406,21.31406,0,1,0.801744,30.2167,47.2617,69.539,25.898,31.4347,0,0,0,0,0,0,64.0,1,-21.31406,21.31406,0.801744,30.2167,47.2617,69.539,25.898,31.4347,63196.14280240983,150000,150000,114240.0,-19.406280949603,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,21.31406,39.58924,21.31406,39.58924,1,9.805,8.440000000000001,27.515,33.705,8.0,1.491942724489665,0.9000000000000005,9.805,8.440000000000001,27.515,33.705,8.0,1.491942724489665,0.9000000000000005,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,11,323345,GA,40,-21.11992,21.11992,0,1,0.801748,28.93299,47.2616,70.126,24.7138,32.04329,0,0,0,0,0,0,20.0,1,-21.11992,21.11992,0.801748,28.93299,47.2616,70.126,24.7138,32.04329,49457.19044178724,150000,150000,133280.0,-21.068753908492724,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.11992,39.85328,21.11992,39.85328,1,8.225000000000001,13.205,26.95,36.25,8.0,1.7026245864823777,0.9000000000036699,8.225000000000001,13.205,26.95,36.25,8.0,1.7026245864823777,0.9000000000036699,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,12,324345,GA,40,-22.31093,22.31093,0,1,0.7997939,30.32448,47.2616,67.269,28.2938,36.99616,0,0,0,0,0,0,30.0,1,-22.31093,22.31093,0.7997939,30.32448,47.2616,67.269,28.2938,36.99616,56236.22916691005,150000,150000,146760.0,-22.09852341017273,150001,149999,no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,22.31093,43.03204,22.31093,43.03204,1,5.95,1.0,39.555,21.35,6.195,3.451206584514415,0.9664349812979888,5.95,1.0,39.555,21.35,6.195,3.451206584514415,0.9664349812979888,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,13,325345,GA,40,-21.26335,21.26335,0,1,0.8015661,30.37992,47.2616,68.94,25.3064,31.69051,0,0,0,0,0,0,20.0,1,-21.26335,21.26335,0.8015661,30.37992,47.2616,68.94,25.3064,31.69051,51346.39671637863,150000,150000,149720.0,-21.21653493758592,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,21.26335,39.88206,21.26335,39.88206,1,9.435,9.025,27.135,31.455,7.83,1.5835490751669412,0.9000000004257458,9.435,9.025,27.135,31.455,7.83,1.5835490751669412,0.9000000004257458,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,14,326345,GA,40,-21.27669,21.27669,0,1,0.8017426,29.87886,47.2615,67.804,24.9773,31.18561,0,0,0,0,0,0,78.0,1,-21.27669,21.27669,0.8017426,29.87886,47.2615,67.804,24.9773,31.18561,63143.85207552463,150000,150000,146000.0,-17.878084688831258,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,21.27669,39.33163,21.27669,39.33163,1,10.175,12.165,31.475,36.17,8.0,1.4049028401592134,0.9000000009252891,10.175,12.165,31.475,36.17,8.0,1.4049028401592134,0.9000000009252891,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,15,327345,GA,40,-21.28143,21.28143,0,1,0.8017518,29.89514,47.2615,69.544,25.812,31.48555,0,0,0,0,0,0,29.0,1,-21.28143,21.28143,0.8017518,29.89514,47.2615,69.544,25.812,31.48555,46827.93163163215,150000,150000,77360.0,-21.258760112167412,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.28143,39.5729,21.28143,39.5729,1,9.49,9.405,28.19,34.785000000000004,8.0,1.5092521990309655,0.9000000129381382,9.49,9.405,28.19,34.785000000000004,8.0,1.5092521998937,0.9000000128132569,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,16,328345,GA,40,-21.32193,21.32193,0,1,0.8017478,30.08579,47.2616,70.262,25.0979,31.85696,0,0,0,0,0,0,88.0,1,-21.32193,21.32193,0.8017478,30.08579,47.2616,70.262,25.0979,31.85696,60850.828077599406,150000,150000,134520.0,-19.54418860835739,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,21.32193,39.88157,21.32193,39.88157,1,8.955,9.66,24.59,32.61,8.0,1.6387762743482346,0.9000000000000083,8.955,9.66,24.59,32.61,8.0,1.6387762743482346,0.9000000000000083,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,17,329345,GA,40,-57.35068,57.35068,0,1,0.8016379,25.91588,52.192,69.461,16.1912,69.3797,0,0,0,0,0,0,67.0,1,-57.35068,57.35068,0.8016379,25.91588,52.192,69.461,16.1912,69.3797,38648.754212513566,150000,150000,116800.0,-54.88123003520023,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,57.35068,57.35098,57.35068,57.35098,1,1.82,1.0,1.08,10.45,0.605,14.642948615956875,1.3051065662666377,1.82,1.0,1.08,10.45,0.605,14.642948615956875,1.3051065662666377,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,18,330345,GA,40,-53.40205,53.40205,0,1,0.8000888,30.32391,50.9745,62.231,17.4847,69.50405,0,0,0,0,0,0,135.0,1,-53.40205,53.40205,0.8000888,30.32391,50.9745,62.231,17.4847,69.50405,57501.54078706354,150000,150000,131360.0,-50.62184974729832,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,53.40205,53.40358,53.40205,53.40358,1,2.345,1.0,4.984999999999999,12.31,0.665,14.711548938201844,1.4174418290384987,2.345,1.0,4.984999999999999,12.31,0.665,14.711548938201844,1.4174418290384987,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,19,331345,GA,40,-22.48617,22.48617,0,1,0.799704,30.38018,47.2624,67.228,27.9818,38.35548,0,0,0,0,0,0,21.0,1,-22.48617,22.48617,0.799704,30.38018,47.2624,67.228,27.9818,38.35548,52727.62159756571,150000,150000,123360.0,-22.02478074747165,150001,149997,measure_failed=1;no_convergence=3,0,PSRR_worst_case_10Hz_10MHz,22.48617,43.48253,22.48617,43.48253,1,5.6450000000000005,1.0,40.0,20.71,6.07,3.924630360736721,0.9877720582016388,5.6450000000000005,1.0,40.0,20.71,6.07,3.924630360736721,0.9877720582016388,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,20,332345,GA,40,-58.87454,58.87454,0,1,0.8017139,28.97353,51.1522,71.183,16.5566,69.40701,0,0,0,0,0,0,54.0,1,-58.87454,58.87454,0.8017139,28.97353,51.1522,71.183,16.5566,69.40701,56738.26969948411,150000,150000,142280.0,-54.35051740443937,150001,149998,timeout=3,0,PSRR_worst_case_10Hz_10MHz,58.87454,58.87454,58.87454,58.87454,1,1.56,1.0,1.025,9.29,0.585,14.648973456563136,1.3151285671943036,1.56,1.0,1.025,9.29,0.585,14.648973456563136,1.3151285671943036,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,21,333345,GA,40,-51.71052,51.71052,0,1,0.8007518,30.17013,55.1837,63.869,14.509,69.5084,0,0,0,0,0,0,26.0,1,-51.71052,51.71052,0.8007518,30.17013,55.1837,63.869,14.509,69.5084,57044.6586882025,150000,150000,133800.0,-51.04285055593704,150001,150000,timeout=1,0,PSRR_worst_case_10Hz_10MHz,51.71052,51.71052,51.71052,51.71052,1,3.51,1.02,1.0,18.57,0.595,14.694545020666334,1.261266726034399,3.51,1.02,1.0,18.57,0.595,14.694545020666334,1.261266726034399,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,22,334345,GA,40,-55.87349,55.87349,0,1,0.8015551,26.25502,52.8842,68.456,15.8709,69.43016,0,0,0,0,0,0,24.0,1,-55.87349,55.87349,0.8015551,26.25502,52.8842,68.456,15.8709,69.43016,43679.68138696253,150000,150000,148200.0,-53.55290477476516,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,55.87349,55.87349,55.87349,55.87349,1,2.04,1.22,1.0,12.19,0.6,14.660067818273015,1.2875666478788137,2.04,1.22,1.0,12.19,0.6,14.660067818273015,1.2875666478788137,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,23,335345,GA,40,-21.27196,21.27196,0,1,0.8017431,29.74201,47.2616,70.209,25.0832,31.88732,0,0,0,0,0,0,7.0,1,-21.27196,21.27196,0.8017431,29.74201,47.2616,70.209,25.0832,31.88732,39919.9017809704,150000,150000,95240.0,-21.21418782241881,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,21.27196,39.85937,21.27196,39.85937,1,8.77,10.475,25.46,33.705,8.0,1.6491162459169628,0.9000000000049456,8.77,10.475,25.46,33.705,8.0,1.6491162459169628,0.9000000000049456,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,24,336345,GA,40,-59.1126,59.1126,0,1,0.8017513,28.69022,51.0279,71.464,16.6977,69.05029,0,0,0,0,0,0,39.0,1,-59.1126,59.1126,0.8017513,28.69022,51.0279,71.464,16.6977,69.05029,38654.36292177439,150000,150000,105200.0,-57.52340942067947,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,59.1126,59.1126,59.1126,59.1126,1,1.505,1.0,1.0,8.99,0.585,14.524815735400589,1.3143217446157875,1.505,1.0,1.0,8.99,0.585,14.524815735400589,1.3143217446157875,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,25,337345,GA,40,-50.79549,50.79549,0,1,0.8006796,29.73535,55.6318,62.957,14.3849,69.50702,0,0,0,0,0,0,62.0,1,-50.79549,50.79549,0.8006796,29.73535,55.6318,62.957,14.3849,69.50702,53151.20014033094,150000,150000,146000.0,-48.39365671867812,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,50.79549,50.79549,50.79549,50.79549,1,3.825,1.0,1.0,19.89,0.6,14.695488003556818,1.224617639761104,3.825,1.0,1.0,19.89,0.6,14.695488003556818,1.224617639761104,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,26,338345,GA,40,-56.36304,56.36304,0,1,0.8016279,25.63345,49.51,68.929,18.122,69.49874,0,0,0,0,0,0,37.0,1,-56.36304,56.36304,0.8016279,25.63345,49.51,68.929,18.122,69.49874,59307.0246357806,150000,150000,148640.0,-53.38534317578784,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,56.36304,56.36315,56.36304,56.36315,1,1.43,1.255,2.22,9.585,0.635,14.688714841620069,1.358565154178483,1.43,1.255,2.22,9.585,0.635,14.688714841620069,1.358565154178483,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,27,339345,GA,40,-52.49086,52.49086,0,1,0.8013912,20.66709,55.0691,64.706,15.0656,69.48013,0,0,0,0,0,0,1.0,1,-52.49086,52.49086,0.8013912,20.66709,55.0691,64.706,15.0656,69.48013,60660.50297882781,150000,150000,147320.0,-50.93164341498277,150001,149997,measure_failed=4,0,PSRR_worst_case_10Hz_10MHz,52.49086,52.49086,52.49086,52.49086,1,3.0,1.005,1.0,15.98,0.635,14.68320893267798,1.2473826753206387,3.0,1.005,1.0,15.98,0.635,14.68320893267798,1.2473826753206387,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,28,340345,GA,40,-51.11185,51.11185,0,1,0.8007212,29.4371,55.4962,63.252,14.4242,69.47402,0,0,0,0,0,0,22.0,1,-51.11185,51.11185,0.8007212,29.4371,55.4962,63.252,14.4242,69.47402,52031.184183746576,150000,150000,140800.0,-50.66278858385722,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.11185,51.11185,51.11185,51.11185,1,3.705,1.0,1.0,19.245,0.6,14.683647274483558,1.2406215643380525,3.705,1.0,1.0,19.245,0.6,14.683647274483558,1.2406215643380525,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,29,341345,GA,40,-51.97436,51.97436,0,1,0.8008675,28.55313,55.0781,64.291,14.7096,69.14372,0,0,0,0,0,0,25.0,1,-51.97436,51.97436,0.8008675,28.55313,55.0781,64.291,14.7096,69.14372,54138.345802642405,150000,150000,129840.0,-50.81409548586991,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,51.97436,51.97436,51.97436,51.97436,1,3.335,1.0,1.0,17.87,0.6,14.567446462270144,1.275269226117809,3.335,1.0,1.0,17.87,0.6,14.567446462270144,1.275269226117809,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,0,312345,GWO,40,-57.6967,57.6967,0,1,0.8010393,30.12072,48.4338,68.647,18.0302,69.18278,0,0,0,0,0,0,17.0,1,-57.6967,57.6967,0.8010393,30.12072,48.4338,68.647,18.0302,69.18278,49925.82502987236,150000,150000,149680.0,-44.32730208811392,150001,148970,measure_failed=255;no_convergence=775;timeout=1,0,PSRR_worst_case_10Hz_10MHz,57.6967,57.70194,57.6967,57.70194,1,1.475,1.025,2.62,8.52,0.625,14.585379812926108,1.3932925900921511,1.475,1.025,2.62,8.52,0.625,14.585379812926108,1.3932925900921511,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,1,313345,GWO,40,-58.45269,58.45269,0,1,0.8014852,29.49071,50.5871,70.518,17.0905,68.74675,0,0,0,0,0,0,30.0,1,-58.45269,58.45269,0.8014852,29.49071,50.5871,70.518,17.0905,68.74675,47066.80483353138,150000,150000,148640.0,-42.25781370327803,150001,148959,measure_failed=273;no_convergence=769,0,PSRR_worst_case_10Hz_10MHz,58.45269,58.45269,58.45269,58.45269,1,1.505,1.0,1.415,9.004999999999999,0.6,14.424964155987375,1.3437093060471514,1.505,1.0,1.415,9.004999999999999,0.6,14.424964155987375,1.3437093060471514,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,2,314345,GWO,40,-48.47583,48.47583,0,1,0.7992037,29.61812,49.1322,62.268,16.9794,69.49751,0,0,0,0,0,0,3.0,1,-48.47583,48.47583,0.7992037,29.61812,49.1322,62.268,16.9794,69.49751,44592.95585175604,150000,150000,149960.0,-34.529647520083465,150001,148855,measure_failed=288;no_convergence=858,0,PSRR_worst_case_10Hz_10MHz,48.47583,48.47583,48.47583,48.47583,1,1.775,1.145,4.865,5.155,0.6900000000000001,14.725844149606422,0.9120460253335632,1.775,1.145,4.865,5.155,0.6900000000000001,14.725844149606422,0.9120460253335632,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,3,315345,GWO,40,-29.22374,29.22374,0,1,0.8015737,21.28011,56.2498,61.673,16.1207,32.55619,0,0,0,0,0,0,43.0,1,-29.22374,29.22374,0.8015737,21.28011,56.2498,61.673,16.1207,32.55619,46338.81970158219,150000,150000,17640.0,-26.705826356242376,150001,148848,measure_failed=325;no_convergence=828,0,PSRR_worst_case_10Hz_10MHz,29.22374,42.32654,29.22374,42.32654,1,13.525,1.0,4.645,21.12,0.7200000000000001,1.8678377457035709,0.9325769061047664,13.525,1.0,4.645,21.12,0.7200000000000001,1.8678377457035709,0.9325769061047664,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,4,316345,GWO,40,-58.70309,58.70309,0,1,0.8011069,30.28991,47.3446,70.398,19.0426,68.56484,0,0,0,0,0,0,10.0,1,-58.70309,58.70309,0.8011069,30.28991,47.3446,70.398,19.0426,68.56484,47886.19203527272,150000,150000,149680.0,-37.84653019922133,150001,148945,measure_failed=269;no_convergence=787,0,PSRR_worst_case_10Hz_10MHz,58.70309,58.70309,58.70309,58.70309,1,1.17,1.05,2.44,7.13,0.62,14.370128606738191,1.3961274113588538,1.17,1.05,2.44,7.13,0.62,14.370128606738191,1.3961274113588538,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,5,317345,GWO,40,-58.68053,58.68053,0,1,0.8009911,30.1929,47.2831,70.105,19.1035,68.21282,0,0,0,0,0,0,6.0,1,-58.68053,58.68053,0.8009911,30.1929,47.2831,70.105,19.1035,68.21282,61061.69286972284,150000,150000,149960.0,-36.81656550590338,150001,148951,measure_failed=290;no_convergence=760,0,PSRR_worst_case_10Hz_10MHz,58.68053,58.68234,58.68053,58.68234,1,1.19,1.005,2.53,7.0,0.625,14.249989929506992,1.4032585498008947,1.19,1.005,2.53,7.0,0.625,14.249989929506992,1.4032585498008947,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,6,318345,GWO,40,-58.6943,58.6943,0,1,0.8010103,30.32685,47.2999,71.33,20.0043,64.72289,0,0,0,0,0,0,12.0,1,-58.6943,58.6943,0.8010103,30.32685,47.2999,71.33,20.0043,64.72289,66191.81588438898,150000,150000,140040.0,-43.14664800472004,150001,148930,measure_failed=280;no_convergence=789;timeout=2,0,PSRR_worst_case_10Hz_10MHz,58.6943,58.6943,58.6943,58.6943,1,1.015,1.01,2.13,6.315,0.62,13.037834304239745,1.401770923761001,1.015,1.01,2.13,6.315,0.62,13.037834304239745,1.401770923761001,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,7,319345,GWO,40,-32.8102,32.8102,0,1,0.7992449,23.17566,56.7483,51.77199999999999,26.7586,38.86965,0,0,0,0,0,0,8.0,1,-32.8102,32.8102,0.7992449,23.17566,56.7483,51.77199999999999,26.7586,38.86965,64332.77705972642,150000,150000,26640.0,-31.111167440982943,150001,148907,measure_failed=304;no_convergence=790,0,PSRR_worst_case_10Hz_10MHz,32.8102,46.05898,32.8102,46.05898,1,4.859999999999999,1.425,35.915,15.4,0.8450000000000001,4.0957600328376005,0.9,4.859999999999999,1.425,35.915,15.4,0.8450000000000001,4.0957600328376005,0.9,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,8,320345,GWO,40,-58.26699,58.26699,0,1,0.8013032,30.15391,47.3835,70.445,18.9443,69.42452,0,0,0,0,0,0,71.0,1,-58.26699,58.26699,0.8013032,30.15391,47.3835,70.445,18.9443,69.42452,60830.75607784093,150000,150000,150000.0,-50.45018847220315,150001,149836,measure_failed=32;no_convergence=132;timeout=1,1,PSRR_worst_case_10Hz_10MHz,58.26699,58.26765,58.26699,58.26765,1,1.17,1.16,2.44,7.67,0.615,14.665302750573346,1.3874721638062055,1.17,1.16,2.44,7.67,0.615,14.665302750573346,1.3874721638062055,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,9,321345,GWO,40,-59.77428,59.77428,0,1,0.8014756,29.40259,47.6045,71.771,18.9663,69.09784,0,0,0,0,0,0,17.0,1,-59.77428,59.77428,0.8014756,29.40259,47.6045,71.771,18.9663,69.09784,61168.93586810678,150000,150000,149560.0,-50.37184918912793,150001,149735,measure_failed=65;no_convergence=201,0,PSRR_worst_case_10Hz_10MHz,59.77428,59.78497,59.77428,59.78497,1,1.075,1.0,1.985,6.8,0.61,14.54965244518113,1.3777670752492608,1.075,1.0,1.985,6.8,0.61,14.54965244518113,1.3777670752492608,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,10,322345,GWO,40,-59.6571,59.6571,0,1,0.8014798,29.95595,48.2449,71.575,18.4226,69.28574,0,0,0,0,0,0,45.0,1,-59.6571,59.6571,0.8014798,29.95595,48.2449,71.575,18.4226,69.28574,64591.853394277394,150000,150000,148440.0,-37.55599195661305,150001,148980,measure_failed=275;no_convergence=746,0,PSRR_worst_case_10Hz_10MHz,59.6571,59.6571,59.6571,59.6571,1,1.165,1.005,1.86,7.24,0.605,14.61389514780672,1.3701799228585934,1.165,1.005,1.86,7.24,0.605,14.61389514780672,1.3701799228585934,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,11,323345,GWO,40,-59.18357,59.18357,0,1,0.801615,28.77751,49.2125,71.304,17.9221,69.35904,0,0,0,0,0,0,20.0,1,-59.18357,59.18357,0.801615,28.77751,49.2125,71.304,17.9221,69.35904,69593.4922169596,150000,150000,147040.0,-50.58582557813718,150001,149628,measure_failed=97;no_convergence=276,0,PSRR_worst_case_10Hz_10MHz,59.18357,59.18357,59.18357,59.18357,1,1.265,1.01,1.645,7.875,0.605,14.63731403814156,1.3552528588980044,1.265,1.01,1.645,7.875,0.605,14.63731403814156,1.3552528588980044,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
banba_cal,SKY130-BGR-banba_cal,7,12,324345,GWO,40,-58.44294,58.44294,0,1,0.8011008,30.26669,47.4979,70.526,19.2801,67.32473,0,0,0,0,0,0,30.0,1,-58.44294,58.44294,0.8011008,30.26669,47.4979,70.526,19.2801,67.32473,64664.13990665227,150000,150000,149840.0,-49.80877369674131,150001,149550,measure_failed=127;no_convergence=324,0,PSRR_worst_case_10Hz_10MHz,58.44294,58.44395,58.44294,58.44395,1,1.14,1.08,2.355,7.155,0.62,13.939597073697074,1.3951053041582715,1.14,1.08,2.355,7.155,0.62,13.939597073697074,1.3951053041582715,0.798247,0.801753,30.3807,47.2615,49.5341,13.4226,69.5084
