w_pdiff,w_ncasc,w_pmir,w_core,l_all,iss,vbnv,PSRR_DB,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,PSRR_100HZ_DB,sim_ok,sim_failure
2.7667836261530745,27.43724127118052,16.57371715982601,25.689680946557807,2.718148171488346,9.35769229522816,1.3496650758515056,-10.0588,0.8032981,44.73753,55.1176,71.275,28.046,54.11137,45.4081,1,
12.405397709211314,21.650735419978297,33.39603276683723,45.14968186572792,7.643631035042903,18.415330681067545,1.4921568232474824,-7.65972,0.802251,20.30423,45.8002,63.915000000000006,19.7054,80.1974,55.93087,1,
19.37616623873143,27.217248306625052,13.114327614650106,5.369973136147491,4.35083545579613,16.494550378941888,1.1663505447042168,-12.277,0.8008013,40.92794,52.0447,47.881,13.4173,74.5691,43.97037,1,
24.430613896814155,18.416667859149634,10.423239112310931,53.30259512410923,0.41822691874273055,24.49983254324984,1.4947150887867564,14.4903,0.7951413,200.1131,48.4981,22.413999999999987,6.86748,97.74077,34.13401,1,
29.662906430179337,36.11265618786929,2.3908272367262757,18.00971718723588,6.4048651726021175,3.18309162815909,1.440251842672446,-11.6691,0.8027412,35.80685,48.9035,61.581999999999994,24.6863,36.32252,47.35675,1,
19.09668100254946,11.893366279347651,39.338171880457686,57.51558365693907,0.9350704580913306,29.330050823759954,1.2997501038927415,12.32452,0.8000189,17.6367,59.5443,13.793000000000006,3.49517,111.5704,54.14082,1,
15.796111252836104,39.30520768801492,9.052263755084413,56.41103129133637,2.8696262532637333,14.668242679618329,0.9114787223541734,-1.69516,0.8023612,41.19357,66.7685,39.50999999999999,6.66424,69.37556,54.5943,1,
11.24341344955593,2.724995218457936,35.51698547982589,53.808603815124734,7.954752768041585,7.097233345514991,1.5405350346078972,8.999655,0.8000298,17.69101,46.2422,69.983,23.386,47.5304,45.34971,1,
28.797711826598263,32.85855690160662,36.40093951658234,16.586571780740762,2.819127069867211,10.251398546661433,1.2186663857637063,-19.9285,0.8014601,38.29904,64.5054,13.494,3.10355,56.62076,52.26791,1,
8.934432430298862,18.27325067777932,29.962774681837082,53.718207166812256,5.3143555469104795,2.5049409652820325,1.0008577237318332,16.48473,0.8030163,34.5757,54.2662,66.875,21.4519,34.38873,43.459,1,
37.19532361914257,22.308808696396135,32.40421641201322,15.679604081062665,1.024963311933472,5.304625792781173,1.643181485811616,-9.0371,0.7980844,27.30402,52.7166,34.127999999999986,12.6105,42.2964,51.01877,1,
21.22761351274854,6.6226226506292045,29.486231534438996,36.07597302177348,6.535440128676907,8.137553368006795,1.3779515204630022,0.5342972,0.8001547,24.23244,49.9234,52.955,14.4807,50.51615,44.82502,1,
8.03781366755927,26.443344599031043,1.7205054539285078,25.91472286940802,3.0486440894180413,6.259839334993097,1.499159024022625,-12.2279,0.8042682,53.48736,58.3525,63.361999999999995,26.7959,45.22028,48.40247,1,
9.407654424753279,6.467931849844276,19.439443585765854,46.457754394081036,4.083884032057726,34.82886862907454,1.2277631031819465,-1.20673,0.8031131,44.42108,61.6677,52.447,10.9198,127.4595,65.36612,1,
5.6632025925188705,8.47742308271385,8.922013676955622,34.73667724062911,2.435174276496649,23.613512813757303,1.0718558269037264,10.94901,0.8031341,43.4359,60.7102,58.129999999999995,12.4337,95.16605,53.72786,1,
33.1238725138835,28.27317347257862,27.346919710106977,36.10936765379899,6.020370704630651,23.32845217686189,1.5282438856971277,-14.3503,0.8019964,25.69043,50.702,33.24000000000001,8.77663,94.32576,62.33475,1,
32.8969459436816,27.65205935566468,19.796929662474277,36.40087920774767,2.035525442817446,39.395100714879,0.9579617148898631,-0.706705,0.801523,34.6076,65.9901,-14.75800000000001,-3.13683,140.567,58.87159,1,
18.016462462795072,15.01382961034759,9.772673851105623,26.509886417579327,4.329786753691651,6.228211848243521,1.1411626991185535,1.553176,0.8024625,41.32507,62.6784,46.33500000000001,9.31429,45.06993,50.54144,1,
28.12497565059635,32.95921282309075,23.789862366014376,50.757901050114754,1.329585913500024,6.172195774870709,1.221041092084545,0.8210909,0.8011812,26.17045,63.7809,26.804000000000002,5.23637,44.89094,50.80836,1,
20.37641552925407,6.249612108361386,21.044177996058334,32.04300205961866,4.796248050233995,34.11121308095389,0.9976726191387891,-9.60325,0.8020753,33.90523,59.8499,22.852000000000004,4.42921,125.3686,58.6987,1,
22.863567515479414,36.19539924780876,5.883698731246158,2.6020055911985054,1.8721876773531587,33.26648115764792,0.994657875436542,4.186548,0.8008489,31.58694,55.5772,-20.900000000000006,-5.10438,122.8882,54.14466,1,
11.789226926310585,28.576260276261014,18.587423766363525,16.77584376873112,4.743725633959468,13.701323003931359,1.301775456563654,-11.5984,0.8014035,36.79832,52.2504,57.611999999999995,19.0196,66.55842,48.36698,1,
39.59717101431612,16.984137701990846,11.885977116413457,53.31671654599673,7.214569204488254,13.219337215705659,0.9441806480355591,-5.46183,0.8012824,18.55435,59.2884,32.60400000000001,5.845,65.20208,56.32184,1,
10.766417320645083,5.273834555806747,37.576014586449496,44.50587523660177,0.5723711434490821,14.42268617987926,1.4825509396976821,28.66752,0.7962592,74.38114,52.9002,37.27199999999999,14.7839,68.58787,50.4043,1,
12.139297275924722,8.170292564482793,26.878894442100382,38.40575616997964,5.651843797644924,18.78988111615139,0.9083957721733344,8.154295,0.8017739,27.3099,54.5221,54.001000000000005,12.1125,81.24516,53.66687,1,
39.955868709784816,19.047176328287257,38.657472650198564,2.53598179976983,0.6408327047764872,31.551085138191542,1.5736198454961143,8.706809,0.5441836,6914.695,17.5799,-222.378,-37.841,109.3003,25.23153,1,
26.31217309469505,32.00087957323967,9.383632888844126,48.26361173594949,1.5754160762158709,12.712337866408578,0.9291249903065265,2.919873,0.8014221,30.21598,66.0203,15.447000000000003,2.75155,63.72718,54.80636,1,
12.76146019063846,35.745820780366365,28.722555460789927,36.64158236097807,4.817761490393996,3.042464458927717,1.4505454473428612,-11.8053,0.8017268,37.44644,52.2022,66.36,29.2351,35.88061,43.3661,1,
24.997437524010557,30.723763124527807,33.01357686025313,29.436314002915804,0.18201506754481384,32.0430415469508,1.0740550228192003,27.03404,0.7734404,624.05,32.2668,25.00800000000001,5.36605,119.3931,38.57626,1,
36.422335187127224,18.924179080421723,35.14300871639385,35.28789050631076,3.0422228551274717,29.380487779740886,1.676410226916671,-27.8466,0.8017859,39.89276,60.8149,8.353000000000009,2.1425,111.7246,58.39481,1,
14.559478570405021,2.6155875532877424,29.163436656937726,39.491222092409735,7.599051312210507,37.56926914401533,0.9961589680594417,5.031877,0.803331,20.46404,50.6381,49.751000000000005,10.324,135.3944,58.9477,1,
30.732544784833276,2.281725870589575,19.976637696651334,20.69683971262756,5.886735409924146,9.064181247600782,0.9031459538700168,-4.74475,0.8007639,29.03288,56.0364,29.19399999999999,6.24702,53.19257,53.40016,1,
16.83821390020787,31.218463420855745,8.786859943017273,23.941526509713732,0.394523043291801,37.498550035525525,1.2411308019051046,21.91007,0.7940504,188.1783,47.2871,14.824000000000012,2.8479,135.1546,49.9703,1,
17.118279580075342,8.856957370722853,2.9811174802472187,40.305955227729555,1.614265579175866,25.27225998966546,1.1812495131050778,2.035645,0.80298,34.09195,63.4667,19.71199999999999,4.55769,99.95107,47.04211,1,
36.23396564887401,33.437989316541206,5.047537675505345,37.813814930479886,5.778901620844291,20.535533638184837,1.206510448904206,-18.0555,0.8037673,25.00422,67.9411,23.241000000000014,6.21477,86.34157,38.84167,1,
8.253274628820709,3.640613128064163,37.6941856558158,20.672327839627837,4.724740859971937,34.02435055432021,1.1942847989363448,5.25081,0.8017657,34.87908,53.1975,47.422,11.5139,125.1027,55.19106,1,
14.513300682037748,19.47072667900601,35.454820937008606,22.415276915863455,1.9727779990952152,18.076089715895886,1.432642685791945,-2.98425,0.8009725,32.99701,57.6949,33.33000000000001,10.4448,79.14886,51.08379,1,
