corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
ff,1.8,ABC,0,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,1,1,0,50.11574,1.22028,21.74364,52.4313,69.805,18.2186,41.65999,
ff,1.8,ABC,2,1,0,50.33749,1.220259,22.00228,52.3056,69.707,18.2073,41.01952,
ff,1.8,ABC,3,1,0,50.47277,1.220249,22.08193,52.4979,69.956,18.2641,42.77732,
ff,1.8,ABC,4,1,0,50.54082,1.220267,21.88294,52.4071,69.799,18.21,42.65548,
ff,1.8,ABC,5,1,0,50.80394,1.220299,21.85753,52.3596,69.846,18.2273,43.35937,
ff,1.8,ABC,6,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,7,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,8,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,9,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,10,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,11,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,12,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,13,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,14,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,15,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,16,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,17,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,18,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,19,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,20,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,21,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,22,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,23,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,24,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,25,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,26,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,27,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,28,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,29,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,0,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,1,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,2,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,3,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,4,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,5,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,6,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,7,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,8,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,9,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,10,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,11,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,12,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,13,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,14,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,15,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,16,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,17,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,18,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,19,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,20,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,21,0,6,-200.0,,,,,,,timeout
ff,1.8,ACO,22,1,0,50.7459,1.220316,21.70327,52.3213,69.798,18.2115,43.21316,
