corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
fs,1.62,ABC,0,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,1,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,2,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,3,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,4,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,5,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,6,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,7,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,8,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,9,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,10,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,11,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,12,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,13,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,14,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,15,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,16,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,17,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,18,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,19,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,20,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,21,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,22,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,23,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,24,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,25,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,26,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,27,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,28,0,6,-200.0,,,,,,,timeout
fs,1.62,ABC,29,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,0,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,1,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,2,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,3,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,4,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,5,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,6,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,7,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,8,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,9,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,10,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,11,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,12,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,13,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,14,0,6,-200.0,,,,,,,timeout
fs,1.62,ACO,15,0,2,37.33302,1.221367,22.71672,51.5703,69.876,18.5149,43.69966,
fs,1.62,ACO,16,0,2,36.98086,1.221365,22.73661,51.5604,69.849,18.5288,43.54931,
fs,1.62,ACO,17,0,2,44.66233,1.221411,22.39834,51.6428,70.243,18.3705,45.47842,
fs,1.62,ACO,18,0,2,37.37056,1.221368,22.71174,51.5712,69.879,18.5139,43.70623,
fs,1.62,ACO,19,0,2,35.84472,1.221353,22.85592,51.5205,69.762,18.5942,42.87452,
fs,1.62,ACO,20,0,2,39.57852,1.22139,22.55751,51.6,70.035,18.4583,44.42137,
fs,1.62,ACO,21,0,2,35.96886,1.221353,22.84104,51.5304,69.77,18.5795,43.01759,
fs,1.62,ACO,22,0,2,36.32187,1.22136,22.79128,51.5396,69.81,18.5665,43.20758,
fs,1.62,ACO,23,0,2,36.96245,1.221365,22.74157,51.5599,69.848,18.5294,43.54589,
fs,1.62,ACO,24,0,2,37.05967,1.221366,22.72666,51.5622,69.854,18.5265,43.56283,
fs,1.62,ACO,25,0,2,38.91493,1.221385,22.5973,51.592,69.995,18.4732,44.24546,
fs,1.62,ACO,26,0,2,36.98091,1.221365,22.73661,51.5604,69.849,18.5288,43.54933,
fs,1.62,ACO,27,0,2,36.43768,1.221362,22.78132,51.5419,69.814,18.5607,43.23515,
fs,1.62,ACO,28,0,2,36.57174,1.221361,22.77638,51.5482,69.821,18.548,43.37354,
