dim,pop,budget,seed_base,run,algo,best_fitness,is_feasible,penalty,PSRR_DB
7,20,2500,42,18,PSO,1898.8128601221272,0,2,101.18713987787287
7,20,2500,42,18,GA,1898.8353797304558,0,2,101.16462026954416
7,20,2500,42,18,ACO,903.5171574309736,0,1,96.48284256902645
7,20,2500,42,19,ABC,-98.91649282590278,1,0,98.91649282590278
7,20,2500,42,19,GWO,903.9969454989769,0,1,96.00305450102309
7,20,2500,42,19,FA,900.7746213054082,0,1,99.22537869459181
7,20,2500,42,19,PSO,900.7592434247897,0,1,99.24075657521031
7,20,2500,42,19,GA,900.764887226961,0,1,99.23511277303898
7,20,2500,42,19,ACO,-98.92018522657366,1,0,98.92018522657366
7,20,2500,42,20,ABC,-108.11294382600526,1,0,108.11294382600526
7,20,2500,42,20,GWO,-104.1187089931205,1,0,104.1187089931205
7,20,2500,42,20,FA,-107.7568814212255,1,0,107.7568814212255
7,20,2500,42,20,PSO,-108.15839842906918,1,0,108.15839842906918
7,20,2500,42,20,GA,-107.89098251392501,1,0,107.89098251392501
7,20,2500,42,20,ACO,-107.77858822202003,1,0,107.77858822202003
7,20,2500,42,21,ABC,-106.46380980334361,1,0,106.46380980334361
7,20,2500,42,21,GWO,-103.69914992470179,1,0,103.69914992470179
7,20,2500,42,21,FA,889.1038056335765,0,1,110.89619436642352
7,20,2500,42,21,PSO,-106.2708491328955,1,0,106.2708491328955
7,20,2500,42,21,GA,-103.8590549130368,1,0,103.8590549130368
7,20,2500,42,21,ACO,-106.50220283960475,1,0,106.50220283960475
7,20,2500,42,22,ABC,-113.54489966247264,1,0,113.54489966247264
7,20,2500,42,22,GWO,-113.6370526739102,1,0,113.6370526739102
7,20,2500,42,22,FA,-113.53098160604698,1,0,113.53098160604698
7,20,2500,42,22,PSO,-113.55535742156717,1,0,113.55535742156717
7,20,2500,42,22,GA,-113.54144050721655,1,0,113.54144050721655
7,20,2500,42,22,ACO,-113.78670348955369,1,0,113.78670348955369
7,20,2500,42,23,ABC,-103.71150369759043,1,0,103.71150369759043
7,20,2500,42,23,GWO,-98.74958704410064,1,0,98.74958704410064
7,20,2500,42,23,FA,904.573348886584,0,1,95.42665111341604
7,20,2500,42,23,PSO,-94.86521130385223,1,0,94.86521130385223
7,20,2500,42,23,GA,-94.87422640554234,1,0,94.87422640554234
7,20,2500,42,23,ACO,-103.90484955328839,1,0,103.90484955328839
7,20,2500,42,24,ABC,-102.39971138931118,1,0,102.39971138931118
7,20,2500,42,24,GWO,-95.02119910057907,1,0,95.02119910057907
7,20,2500,42,24,FA,-102.18875724391602,1,0,102.18875724391602
7,20,2500,42,24,PSO,896.8811340067456,0,1,103.1188659932544
7,20,2500,42,24,GA,893.7730722805227,0,1,106.22692771947737
7,20,2500,42,24,ACO,-100.99086497389435,1,0,100.99086497389435
7,20,2500,42,25,ABC,903.8196739492406,0,1,96.1803260507594
7,20,2500,42,25,GWO,909.943076271258,0,1,90.05692372874208
7,20,2500,42,25,FA,1904.4854399276567,0,2,95.51456007234341
7,20,2500,42,25,PSO,1897.7321772399469,0,2,102.2678227600532
7,20,2500,42,25,GA,1897.742574091682,0,2,102.25742590831804
7,20,2500,42,25,ACO,903.8143355016866,0,1,96.18566449831337
7,20,2500,42,26,ABC,-110.46720220971227,1,0,110.46720220971227
7,20,2500,42,26,GWO,-108.20196046255015,1,0,108.20196046255015
7,20,2500,42,26,FA,-110.67927366909142,1,0,110.67927366909142
7,20,2500,42,26,PSO,-110.81704844931701,1,0,110.81704844931701
7,20,2500,42,26,GA,-110.80562799578216,1,0,110.80562799578216
7,20,2500,42,26,ACO,-110.46033559055354,1,0,110.46033559055354
7,20,2500,42,27,ABC,890.7974260154776,0,1,109.20257398452233
7,20,2500,42,27,GWO,891.318298889846,0,1,108.68170111015401
7,20,2500,42,27,FA,890.4434806337752,0,1,109.55651936622483
7,20,2500,42,27,PSO,891.0042107592134,0,1,108.99578924078664
7,20,2500,42,27,GA,890.420195064088,0,1,109.579804935912
7,20,2500,42,27,ACO,-99.45239732362633,1,0,99.45239732362633
7,20,2500,42,28,ABC,-96.76566735427058,1,0,96.76566735427058
7,20,2500,42,28,GWO,906.3050230078115,0,1,93.69497699218843
7,20,2500,42,28,FA,-99.04364204580969,1,0,99.04364204580969
7,20,2500,42,28,PSO,898.065457436336,0,1,101.93454256366398
7,20,2500,42,28,GA,898.0679444813226,0,1,101.93205551867742
7,20,2500,42,28,ACO,-91.96358129341628,1,0,91.96358129341628
7,20,2500,42,29,ABC,-109.44038635441653,1,0,109.44038635441653
7,20,2500,42,29,GWO,-101.73157532014862,1,0,101.73157532014862
7,20,2500,42,29,FA,-96.96712746130564,1,0,96.96712746130564
7,20,2500,42,29,PSO,884.2483345406756,0,1,115.7516654593244
7,20,2500,42,29,GA,883.7610179147206,0,1,116.23898208527943
7,20,2500,42,29,ACO,-109.45643212302058,1,0,109.45643212302058
7,20,2500,777,0,ABC,-109.18308957382776,1,0,109.18308957382776
7,20,2500,777,0,GWO,-105.95894182923284,1,0,105.95894182923284
7,20,2500,777,0,FA,-109.31338793575823,1,0,109.31338793575823
7,20,2500,777,0,PSO,-109.35296440002192,1,0,109.35296440002192
7,20,2500,777,0,GA,-109.18383357858829,1,0,109.18383357858829
7,20,2500,777,0,ACO,-109.3532358505793,1,0,109.3532358505793
7,20,2500,777,1,ABC,-94.15787624590361,1,0,94.15787624590361
7,20,2500,777,1,GWO,901.5681526175056,0,1,98.43184738249447
7,20,2500,777,1,FA,-97.85216208394176,1,0,97.85216208394176
7,20,2500,777,1,PSO,899.7795292993161,0,1,100.22047070068389
7,20,2500,777,1,GA,899.7889483535122,0,1,100.21105164648782
7,20,2500,777,1,ACO,-97.99819752389465,1,0,97.99819752389465
7,20,2500,777,2,ABC,-98.9170436106342,1,0,98.9170436106342
7,20,2500,777,2,GWO,909.7110911347869,0,1,90.28890886521307
7,20,2500,777,2,FA,-98.8483613617064,1,0,98.8483613617064
7,20,2500,777,2,PSO,-98.98785820328266,1,0,98.98785820328266
7,20,2500,777,2,GA,-98.96895616584982,1,0,98.96895616584982
7,20,2500,777,2,ACO,898.939066659669,0,1,101.06093334033099
7,20,2500,777,3,ABC,-99.39004892979517,1,0,99.39004892979517
7,20,2500,777,3,GWO,-98.61456196087093,1,0,98.61456196087093
7,20,2500,777,3,FA,-107.52172670073999,1,0,107.52172670073999
7,20,2500,777,3,PSO,-107.55587692281074,1,0,107.55587692281074
7,20,2500,777,3,GA,-93.12531793493838,1,0,93.12531793493838
7,20,2500,777,3,ACO,-95.55008351682454,1,0,95.55008351682454
7,20,2500,777,4,ABC,-110.03907608478406,1,0,110.03907608478406
7,20,2500,777,4,GWO,-109.77076362432774,1,0,109.77076362432774
7,20,2500,777,4,FA,890.6081144883267,0,1,109.39188551167331
7,20,2500,777,4,PSO,-109.52063430588049,1,0,109.52063430588049
7,20,2500,777,4,GA,-109.50236848642442,1,0,109.50236848642442
7,20,2500,777,4,ACO,-110.14732399111233,1,0,110.14732399111233
7,20,2500,777,5,ABC,-104.92144964331963,1,0,104.92144964331963
7,20,2500,777,5,GWO,-104.7154509271131,1,0,104.7154509271131
7,20,2500,777,5,FA,-105.14800172082826,1,0,105.14800172082826
7,20,2500,777,5,PSO,-105.19760014816308,1,0,105.19760014816308
7,20,2500,777,5,GA,888.7456716447992,0,1,111.25432835520077
7,20,2500,777,5,ACO,-105.19759620017112,1,0,105.19759620017112
7,20,2500,777,6,ABC,-95.96750218068351,1,0,95.96750218068351
7,20,2500,777,6,GWO,909.8331023607204,0,1,90.16689763927958
7,20,2500,777,6,FA,-95.81187594377238,1,0,95.81187594377238
7,20,2500,777,6,PSO,-95.98097616227936,1,0,95.98097616227936
7,20,2500,777,6,GA,905.0721099357712,0,1,94.92789006422876
7,20,2500,777,6,ACO,909.6194047472566,0,1,90.38059525274338
7,20,2500,777,7,ABC,-95.77941508275279,1,0,95.77941508275279
7,20,2500,777,7,GWO,-87.69288438012069,1,0,87.69288438012069
7,20,2500,777,7,FA,905.526626445525,0,1,94.47337355447496
7,20,2500,777,7,PSO,901.8555327700512,0,1,98.14446722994879
7,20,2500,777,7,GA,-90.69071957235957,1,0,90.69071957235957
7,20,2500,777,7,ACO,903.4953365015695,0,1,96.50466349843053
7,20,2500,777,8,ABC,-104.90304981123019,1,0,104.90304981123019
7,20,2500,777,8,GWO,-106.15843911889718,1,0,106.15843911889718
7,20,2500,777,8,FA,-106.38927464175926,1,0,106.38927464175926
7,20,2500,777,8,PSO,-106.555108592707,1,0,106.555108592707
7,20,2500,777,8,GA,885.2350844918673,0,1,114.76491550813275
7,20,2500,777,8,ACO,-106.47986670478954,1,0,106.47986670478954
7,20,2500,777,9,ABC,-109.21245062739,1,0,109.21245062739
7,20,2500,777,9,GWO,-103.61469053383759,1,0,103.61469053383759
7,20,2500,777,9,FA,892.3187563591889,0,1,107.6812436408111
7,20,2500,777,9,PSO,-108.70838061668032,1,0,108.70838061668032
7,20,2500,777,9,GA,892.3069001307207,0,1,107.69309986927927
7,20,2500,777,9,ACO,-109.23018950157382,1,0,109.23018950157382
7,20,2500,777,10,ABC,-111.90182323115475,1,0,111.90182323115475
7,20,2500,777,10,GWO,-110.50041242783088,1,0,110.50041242783088
7,20,2500,777,10,FA,-111.18522919003195,1,0,111.18522919003195
7,20,2500,777,10,PSO,-111.93905249502082,1,0,111.93905249502082
7,20,2500,777,10,GA,-111.89698063377347,1,0,111.89698063377347
7,20,2500,777,10,ACO,-111.9391417828665,1,0,111.9391417828665
7,20,2500,777,11,ABC,-108.32353268265379,1,0,108.32353268265379
7,20,2500,777,11,GWO,-107.37424154771982,1,0,107.37424154771982
7,20,2500,777,11,FA,-102.16767247707297,1,0,102.16767247707297
7,20,2500,777,11,PSO,-108.33106969903841,1,0,108.33106969903841
7,20,2500,777,11,GA,-103.95657150657216,1,0,103.95657150657216
7,20,2500,777,11,ACO,-104.54950174509811,1,0,104.54950174509811
7,20,2500,777,12,ABC,-104.71918208029393,1,0,104.71918208029393
7,20,2500,777,12,GWO,-101.23894099079321,1,0,101.23894099079321
7,20,2500,777,12,FA,-105.79895295399183,1,0,105.79895295399183
7,20,2500,777,12,PSO,-104.18378268028529,1,0,104.18378268028529
