corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
ff,1.62,ABC,0,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,1,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,2,0,1,31.60897,1.221069,22.34505,49.1386,63.489000000000004,16.0952,46.64777,
ff,1.62,ABC,3,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,4,0,2,29.388,1.221503,24.97172,48.345,63.8,16.527,45.45407,
ff,1.62,ABC,5,0,1,30.51099,1.221248,23.20527,48.728,63.533,16.2526,45.06244,
ff,1.62,ABC,6,0,1,30.01722,1.22134,23.70968,48.7859,63.756,16.3873,46.28331,
ff,1.62,ABC,7,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,8,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,9,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,10,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,11,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,12,0,1,29.33955,1.221228,24.7441,48.8365,64.075,16.7047,44.26042,
ff,1.62,ABC,13,0,1,30.07473,1.221232,23.59267,48.9002,63.666,16.3499,46.40501,
ff,1.62,ABC,14,0,1,29.86414,1.221369,24.14082,48.5694,63.724999999999994,16.4119,45.15394,
ff,1.62,ABC,15,0,1,30.06649,1.221273,22.88223,48.9318,63.519999999999996,16.2869,48.07732,
ff,1.62,ABC,16,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,17,0,1,32.2453,1.220997,21.84008,49.2867,63.55500000000001,16.0971,45.86625,
ff,1.62,ABC,18,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,19,0,1,30.31764,1.221224,23.28513,49.0225,63.709999999999994,16.324,46.46833,
ff,1.62,ABC,20,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,21,0,6,-200.0,,,,,,,timeout
ff,1.62,ABC,22,0,1,30.4408,1.221202,23.0523,49.0124,63.515,16.2186,46.96096,
