corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
sf,1.8,ABC,0,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ABC,1,0,1,30.75531,1.22144,21.14742,51.6866,70.981,26.8914,31.37375,
sf,1.8,ABC,2,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ABC,3,0,2,30.22471,1.203025,3487.633,50.6816,71.337,21.8398,34.65162,
sf,1.8,ABC,4,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,5,0,6,-200.0,,,,,,,timeout
sf,1.8,ABC,6,0,2,38.29283,1.219865,27.57881,47.531,72.966,30.5711,32.56052,
sf,1.8,ABC,7,0,2,35.18403,1.217571,16.55556,45.8312,80.8772,25.5948,29.28112,
sf,1.8,ABC,8,0,1,34.04889,1.206528,24.64874,52.695,64.411,17.5379,54.52711,
sf,1.8,ABC,9,0,1,48.17641,1.224279,11.74717,51.3329,74.785,21.3666,43.53124,
sf,1.8,ABC,10,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ABC,11,0,1,42.14863,1.219964,26.99533,52.1512,69.641,27.5366,36.84159,
sf,1.8,ABC,12,0,2,31.688,1.236094,24.98094,49.2712,67.84,36.7968,23.22697,
sf,1.8,ABC,13,0,2,46.04768,1.215147,24.42902,55.5798,59.587999999999994,25.4077,39.45256,
sf,1.8,ABC,14,0,3,41.16637,1.212155,22.19938,52.5956,59.06999999999999,13.8588,30.4016,
sf,1.8,ABC,15,0,1,37.30614,1.216398,22.79956,56.8134,63.45,21.7088,26.39849,
sf,1.8,ABC,16,0,1,29.14463,1.218184,23.14424,55.3176,65.427,28.2562,25.77676,
sf,1.8,ABC,17,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ABC,18,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ABC,19,0,1,38.87533,1.218802,30.19856,54.7444,60.964,19.4522,43.10627,
sf,1.8,ABC,20,0,2,28.33449,0.1781151,35073.2,51.3848,70.744,25.0519,7.838438,
sf,1.8,ABC,21,0,3,27.07683,1.200127,3291.948,53.124,59.547,19.7867,33.99053,
sf,1.8,ABC,22,0,3,39.1916,1.210008,3488.949,54.216,59.650999999999996,27.8978,39.87103,
sf,1.8,ABC,23,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ABC,24,0,3,28.05471,1.212431,27.59795,58.5109,61.364999999999995,13.9825,38.70808,
sf,1.8,ABC,25,0,1,43.43869,1.218322,21.22641,54.6651,68.709,22.51,30.08767,
sf,1.8,ABC,26,0,2,34.63189,1.21421,27.27799,50.0338,60.44199999999999,15.0666,44.31604,
sf,1.8,ABC,27,0,2,28.39591,1.225172,20.5537,56.0549,59.566,18.4197,35.41315,
sf,1.8,ABC,28,0,1,32.25831,1.211479,23.67754,51.1384,64.104,18.8781,50.33002,
sf,1.8,ABC,29,0,3,7.946488,0.2860607,9108.678,5.48048,118.9006,23.8796,34.36022,
sf,1.8,ACO,0,0,1,38.71551,1.213409,18.78005,56.0262,66.019,20.8673,31.39164,
sf,1.8,ACO,1,0,1,27.33047,1.206784,12.49,54.8329,64.164,23.1785,50.80099,
sf,1.8,ACO,2,0,1,36.67276,1.211543,17.1832,54.8741,71.145,21.8643,43.98523,
sf,1.8,ACO,3,0,1,31.32414,1.206418,25.18852,54.8968,65.223,20.7651,33.84148,
sf,1.8,ACO,4,0,2,41.68635,1.214119,22.03868,56.1696,59.911,20.8976,46.20697,
sf,1.8,ACO,5,0,3,18.65876,0.3191882,17086.85,0.139481,168.901,22.7628,19.51859,
sf,1.8,ACO,6,0,1,33.56322,1.212632,19.65672,58.5769,75.455,26.8921,31.72086,
sf,1.8,ACO,7,0,1,33.62451,1.206994,12.69871,51.5149,68.306,23.1449,40.94276,
sf,1.8,ACO,8,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ACO,9,0,1,37.9868,1.213573,22.55798,53.8081,68.138,20.5677,49.18995,
sf,1.8,ACO,10,0,3,36.88584,1.20577,3524.553,49.6255,71.752,28.7887,34.60523,
sf,1.8,ACO,11,0,1,38.96693,1.212058,22.13615,54.2228,63.426,19.7274,39.8765,
sf,1.8,ACO,12,0,2,36.89132,1.208362,4595.693,53.812,75.74,26.2086,44.95392,
sf,1.8,ACO,13,0,1,22.49333,1.220018,27.82373,57.7206,81.2143,28.8446,32.9978,
sf,1.8,ACO,14,0,1,32.34627,1.216015,14.46852,52.2063,79.578,23.496,36.89721,
sf,1.8,ACO,15,0,2,26.2852,1.208735,30.786,50.2639,60.649,29.9588,29.48528,
sf,1.8,ACO,16,0,3,33.84991,1.207533,3813.698,47.4923,72.835,33.0325,28.48469,
sf,1.8,ACO,17,0,1,37.79192,1.21227,14.77319,58.859,60.22,21.7563,41.41769,
sf,1.8,ACO,18,0,2,34.96868,1.210656,27.23292,57.2389,64.611,20.2361,43.37167,
sf,1.8,ACO,19,0,2,27.4865,1.206087,3674.181,60.1892,65.02,20.826,41.51061,
sf,1.8,ACO,20,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ACO,21,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ACO,22,0,3,25.07703,0.1619972,39458.71,49.3348,74.625,35.0,6.72374,
sf,1.8,ACO,23,0,2,30.72358,1.20767,3975.313,54.7197,62.79900000000001,20.7913,52.99358,
sf,1.8,ACO,24,0,2,38.98674,1.215113,27.57195,51.0987,60.717,18.9528,54.32477,
sf,1.8,ACO,25,0,2,31.6878,1.215832,14.85951,44.0523,79.976,22.6308,48.10858,
sf,1.8,ACO,26,0,1,28.77323,1.2155,24.59644,53.8837,61.271,20.8688,32.72002,
sf,1.8,ACO,27,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ACO,28,0,6,-200.0,,,,,,,measure_failed
sf,1.8,ACO,29,0,1,34.83259,1.217483,21.81849,59.4008,68.722,28.1163,32.78711,
sf,1.8,FA,0,0,3,16.89415,1.21126,6034.212,49.9504,83.2639,34.183,23.78338,
sf,1.8,FA,1,0,2,19.31798,1.220422,29.41357,33.3194,84.6422,22.1277,39.6259,
sf,1.8,FA,2,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,3,1,0,12.50897,1.218619,20.78359,50.1279,78.536,31.0508,27.92894,
sf,1.8,FA,4,0,4,3.093726,0.3686618,7407.262,8.29934,86.11,12.1182,27.80077,
sf,1.8,FA,5,0,2,20.27871,1.213201,25.66714,41.792,79.961,40.3212,22.90514,
sf,1.8,FA,6,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,7,0,2,15.96224,1.210105,5616.576,50.024,82.9304,27.5934,30.27389,
sf,1.8,FA,8,0,2,19.6853,1.211792,19.44028,49.8945,86.6379,36.9491,25.62889,
sf,1.8,FA,9,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,10,0,3,21.22633,1.208429,36.61654,44.6459,85.8336,25.6332,35.14732,
sf,1.8,FA,11,0,2,22.45397,1.223864,3924.3,50.4733,82.0607,21.5111,53.69731,
sf,1.8,FA,12,0,3,13.01759,1.069377,186.2427,7.13025,109.4393,40.1124,20.36923,
sf,1.8,FA,13,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,14,0,2,18.73884,1.216428,22.78903,47.5855,64.264,30.9956,33.14538,
sf,1.8,FA,15,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,16,0,3,18.48444,1.211871,26.96557,42.6807,67.362,38.7504,21.53603,
sf,1.8,FA,17,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,18,0,1,24.04463,1.219173,238.3832,50.1038,81.3731,18.7876,48.95235,
sf,1.8,FA,19,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,20,0,4,19.46035,1.198278,5392.109,44.1688,72.959,24.0513,106.9242,
sf,1.8,FA,21,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,22,0,3,27.71019,1.193049,5126.574,34.8247,84.5334,37.0014,32.98439,
sf,1.8,FA,23,0,2,18.16028,1.217037,23.17103,46.3024,86.9148,32.8752,25.26959,
sf,1.8,FA,24,0,2,30.60834,1.208166,19.0923,47.856,84.3982,32.5141,27.72774,
sf,1.8,FA,25,0,2,20.91562,1.211267,17.06703,44.3523,82.5281,24.631,28.77028,
sf,1.8,FA,26,0,3,22.62455,1.204997,37.27408,49.8808,84.8766,25.2715,30.5608,
sf,1.8,FA,27,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,28,0,6,-200.0,,,,,,,measure_failed
sf,1.8,FA,29,0,1,20.23788,1.224992,25.08365,50.2097,73.503,30.1014,30.94805,
sf,1.8,GA,0,0,1,30.06976,1.220319,24.29568,53.8818,59.715,29.1697,32.55896,
sf,1.8,GA,1,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,2,0,2,30.15872,1.216793,24.12203,54.0687,59.641000000000005,33.3098,25.14071,
sf,1.8,GA,3,0,2,29.16745,1.223657,3253.881,51.4076,63.554,26.2949,38.15451,
sf,1.8,GA,4,0,1,45.35492,1.216434,25.71351,55.298,60.098,18.5579,26.22647,
sf,1.8,GA,5,0,2,36.20152,1.227783,5385.445,54.4515,65.505,20.992,26.1095,
sf,1.8,GA,6,0,3,29.07338,1.214171,27.92777,43.4993,66.434,30.0172,33.25574,
sf,1.8,GA,7,0,3,31.52901,1.215945,28.67953,41.8944,66.825,32.9801,22.61277,
sf,1.8,GA,8,0,2,45.41657,1.213848,11.57351,50.4541,59.632000000000005,17.033,29.43769,
sf,1.8,GA,9,0,2,39.45461,1.275679,163.9578,50.9009,70.27,35.0386,25.01123,
sf,1.8,GA,10,0,2,28.30017,1.261594,27.74749,51.172,60.647000000000006,14.9549,52.79119,
sf,1.8,GA,11,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,12,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,13,0,2,47.29413,1.211816,21.96053,52.3741,59.349000000000004,19.3221,43.53082,
sf,1.8,GA,14,0,2,33.51666,1.21456,22.19534,54.7774,59.3,19.2925,52.76135,
sf,1.8,GA,15,0,2,21.88667,1.217767,22.06224,54.3478,59.95099999999999,29.1874,24.69449,
sf,1.8,GA,16,0,2,27.1834,1.21016,20.89381,47.2086,60.036,35.5526,25.60549,
sf,1.8,GA,17,0,3,32.41596,1.223656,26.71577,48.1119,64.936,34.2414,28.26653,
sf,1.8,GA,18,0,2,45.37436,1.219757,27.49678,50.1977,59.578,17.949,50.79067,
sf,1.8,GA,19,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,20,0,3,31.52837,1.167768,252.2294,23.4741,85.5254,25.2619,29.48389,
sf,1.8,GA,21,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,22,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,23,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,24,0,2,45.41066,1.21653,23.24047,50.9882,59.763999999999996,14.51,49.63203,
sf,1.8,GA,25,0,2,33.95846,1.23198,18.50187,55.2521,59.885000000000005,30.0979,27.2803,
sf,1.8,GA,26,0,3,34.54073,1.397126,74.20428,55.2962,59.899,17.6011,52.36142,
sf,1.8,GA,27,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GA,28,0,3,23.5965,1.218367,28.21959,49.9079,85.3769,33.4826,28.75838,
sf,1.8,GA,29,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,0,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,1,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,2,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,3,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,4,0,2,48.15597,0.5712683,12176.51,51.1088,61.090999999999994,18.7919,17.14338,
sf,1.8,GWO,5,0,3,23.3488,0.3950384,15671.51,18.5586,254.7692,34.3848,13.29856,
sf,1.8,GWO,6,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,7,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,8,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,9,0,1,49.22885,1.212648,19.94133,50.5798,69.463,24.452,34.50667,
sf,1.8,GWO,10,0,1,48.49073,1.224819,20.16377,53.3467,63.614000000000004,27.6559,37.61721,
sf,1.8,GWO,11,0,2,40.23126,0.1719513,15940.54,52.9066,62.343999999999994,16.1904,22.31393,
sf,1.8,GWO,12,0,3,26.06435,0.1591481,44107.59,34.12,202.7852,27.464,19.69708,
sf,1.8,GWO,13,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,14,0,1,44.98032,1.225866,15.32127,52.4275,61.849000000000004,23.2515,41.81119,
sf,1.8,GWO,15,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,16,0,1,44.35908,1.235658,21.58094,51.4969,64.86,16.9562,41.8223,
sf,1.8,GWO,17,0,2,37.1632,1.264148,30.58234,51.3743,62.354,21.9289,50.087,
sf,1.8,GWO,18,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,19,0,1,46.34845,1.221586,5.531805,50.2375,77.549,27.0037,32.58445,
sf,1.8,GWO,20,0,3,25.27479,0.5661304,11395.63,29.5501,214.219,29.4316,24.6047,
sf,1.8,GWO,21,0,6,-200.0,,,,,,,measure_failed
sf,1.8,GWO,22,0,1,34.38977,1.215893,22.19095,50.7251,65.367,18.7127,40.38772,
sf,1.8,GWO,23,0,1,30.95413,1.214742,11.16087,53.5347,61.166,25.7273,28.52372,
sf,1.8,GWO,24,0,2,46.02264,0.7778798,7994.497,54.9345,63.248000000000005,27.3839,18.26051,
sf,1.8,GWO,25,0,2,27.22644,0.4198613,12082.71,53.635,67.16,18.9894,23.86512,
sf,1.8,GWO,26,0,1,49.80677,1.241382,16.7067,50.8268,71.278,19.2459,38.68457,
sf,1.8,GWO,27,0,2,49.62573,0.1592615,17939.69,52.8119,67.228,17.7941,19.9573,
sf,1.8,GWO,28,0,1,45.69514,1.21739,23.43812,53.1064,60.544,15.0379,42.44463,
sf,1.8,GWO,29,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,0,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,1,0,3,38.13368,0.5801468,11815.25,53.9316,59.230999999999995,20.4124,22.21783,
sf,1.8,PSO,2,0,2,33.76854,1.251826,386.1898,50.7446,78.021,25.6228,33.50041,
sf,1.8,PSO,3,0,2,25.92098,1.215168,22.51341,49.4911,69.514,18.792,54.73786,
sf,1.8,PSO,4,0,4,45.29696,1.216116,26.20862,49.0498,59.916,31.0593,36.0216,
sf,1.8,PSO,5,0,3,30.9131,1.224206,26.82753,50.7129,67.721,23.3784,55.251,
sf,1.8,PSO,6,0,1,48.83001,1.218511,21.59118,50.2666,59.232,17.6422,53.89412,
sf,1.8,PSO,7,0,1,37.38529,1.204586,12.7241,51.2511,62.224000000000004,19.8733,45.01386,
sf,1.8,PSO,8,0,1,41.84126,1.226869,25.89,54.2485,70.041,25.3572,28.97089,
sf,1.8,PSO,9,0,3,24.01581,1.213843,31.38542,48.3124,77.063,26.87,43.50757,
sf,1.8,PSO,10,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,11,0,3,37.7884,1.216421,26.36149,57.3761,59.908,27.309,26.42983,
sf,1.8,PSO,12,0,2,27.64476,1.202992,19.85957,30.8864,88.2415,50.4336,20.84144,
sf,1.8,PSO,13,0,2,23.89353,0.2570961,23936.79,51.2155,61.032,16.3809,36.55525,
sf,1.8,PSO,14,0,1,43.02563,1.221384,22.42364,53.9627,59.316,26.2007,23.96086,
sf,1.8,PSO,15,0,2,22.07944,1.226752,26.12961,50.062,85.0452,44.1301,21.64297,
sf,1.8,PSO,16,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,17,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,18,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,19,0,3,30.2837,1.207198,3531.108,46.8646,76.304,22.4864,54.59108,
sf,1.8,PSO,20,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,21,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,22,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,23,0,2,33.64093,1.211384,5171.401,52.114,66.075,24.8157,43.53736,
sf,1.8,PSO,24,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,25,0,3,19.82735,1.210467,5154.31,47.4311,61.75,22.4309,30.12993,
sf,1.8,PSO,26,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,27,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,28,0,6,-200.0,,,,,,,measure_failed
sf,1.8,PSO,29,0,6,-200.0,,,,,,,measure_failed
