corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
ss,1.98,FA,2,0,2,21.06873,1.212666,29.50674,53.0206,61.91,25.205,37.68404,
ss,1.98,FA,3,0,2,14.33963,1.225411,21.18275,49.9787,78.608,31.3034,28.08405,
ss,1.98,FA,4,0,2,26.5108,1.210059,5935.531,55.0331,65.059,15.9993,45.90511,
ss,1.98,FA,5,0,2,22.33228,1.220655,38.52378,42.4339,79.804,40.152,23.08244,
ss,1.98,FA,6,0,6,-200.0,,,,,,,measure_failed
ss,1.98,FA,7,0,2,18.38968,1.215961,5929.695,50.6684,82.8643,27.4948,30.39752,
ss,1.98,FA,8,0,2,21.18746,1.219136,43.24473,49.9661,86.6265,36.8999,25.80246,
ss,1.98,FA,9,0,6,-200.0,,,,,,,measure_failed
ss,1.98,FA,10,1,0,22.90355,1.219536,25.64314,50.2856,85.357,24.7851,35.44717,
ss,1.98,FA,11,0,2,23.32766,1.235347,3661.215,50.8078,82.1739,21.5996,54.01017,
ss,1.98,FA,12,0,3,2.87012,1.287668,426.9075,12.7577,93.4277,39.5145,27.59191,
ss,1.98,FA,13,0,2,25.7361,1.205749,6017.77,50.7807,83.742,22.4809,43.96675,
ss,1.98,FA,14,0,1,20.62268,1.218097,16.05584,50.7413,63.931,30.7762,33.1285,
ss,1.98,FA,15,0,1,23.13433,1.211221,9.246867,50.105,62.358000000000004,26.2835,42.49622,
ss,1.98,FA,16,0,2,19.3662,1.219933,27.08544,42.8211,67.213,38.6507,21.7337,
ss,1.98,FA,17,0,2,23.20024,1.209987,5252.435,51.3142,85.2035,24.5976,52.93656,
ss,1.98,FA,18,0,2,23.40223,1.229689,217.7491,50.6064,81.2374,18.6728,49.23261,
ss,1.98,FA,19,0,3,14.49344,0.3198113,17392.19,19.724,243.3446,26.7322,18.22626,
ss,1.98,FA,20,0,4,21.26595,1.206779,5590.12,44.7381,72.874,24.4115,107.1365,
ss,1.98,FA,21,0,2,22.77945,1.215007,30.59716,55.0042,75.366,28.4478,29.07677,
ss,1.98,FA,22,0,3,30.55618,1.198815,3356.496,35.3185,84.4512,36.9959,33.10484,
ss,1.98,FA,23,1,0,18.76134,1.221068,15.18293,53.7248,86.5877,31.4245,25.33198,
ss,1.98,FA,24,0,1,31.24665,1.213698,11.84459,52.2407,84.1804,32.6033,27.84047,
ss,1.98,FA,25,0,1,20.53475,1.213612,16.36487,53.6403,81.9005,24.0854,28.77611,
ss,1.98,FA,26,0,1,23.78522,1.220972,39.09454,50.2152,84.6788,25.0467,31.02395,
ss,1.98,FA,27,0,2,23.7519,1.20354,5018.954,50.6662,85.5286,23.8377,49.90919,
ss,1.98,FA,28,0,2,27.33063,0.8767228,8497.796,51.3578,86.0928,31.9586,19.57,
ss,1.98,FA,29,0,2,21.44313,1.222338,32.67955,50.2536,73.446,30.0727,30.78592,
ss,1.98,GA,0,0,3,34.78154,1.226562,26.56353,55.4768,59.385000000000005,28.8508,32.69581,
ss,1.98,GA,1,0,2,21.78371,1.210769,34.46845,51.5828,67.79,18.1848,40.46987,
ss,1.98,GA,2,0,3,35.58714,1.223651,37.24572,54.1958,59.678,33.4098,25.2981,
ss,1.98,GA,3,0,2,26.6464,1.228045,308.2258,51.8398,63.248000000000005,26.2178,38.22916,
ss,1.98,GA,4,0,1,48.68657,1.221038,24.15729,55.4505,59.623000000000005,18.3146,26.30826,
ss,1.98,GA,5,0,2,35.34184,1.22458,5236.291,54.5186,65.477,21.0438,25.92914,
ss,1.98,GA,6,0,2,32.00561,1.222468,48.81828,55.0016,65.707,29.3058,33.46139,
ss,1.98,GA,7,0,3,21.20799,1.221656,27.96998,45.8358,66.694,32.364,22.73161,
ss,1.98,GA,8,0,2,44.25028,1.217705,18.17129,51.3521,58.465,16.2827,29.49439,
ss,1.98,GA,9,0,2,38.64873,1.245589,143.0697,51.408,70.483,34.703,23.92441,
ss,1.98,GA,10,0,3,29.23219,1.273018,28.70297,51.8743,59.126000000000005,14.4912,53.10292,
ss,1.98,GA,11,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GA,12,0,6,-200.0,,,,,,,measure_failed
ss,1.98,GA,13,0,3,47.90231,1.216343,27.71347,52.6608,59.522999999999996,19.1654,43.60997,
ss,1.98,GA,14,0,3,39.47717,1.221849,29.95956,55.6477,59.833,18.9758,52.93327,
ss,1.98,GA,15,0,3,35.21202,1.22551,27.18472,55.8941,59.638999999999996,28.9959,24.88163,
ss,1.98,GA,16,0,2,32.43554,1.218239,21.17314,51.3347,59.729,35.4658,25.80376,
ss,1.98,GA,17,0,1,35.94421,1.225041,15.92031,51.925,64.518,33.8694,28.24011,
ss,1.98,GA,18,0,2,49.09918,1.222495,19.9691,51.1028,59.748999999999995,17.8837,50.80975,
ss,1.98,GA,19,1,0,25.34318,1.219484,22.34924,55.6569,61.956999999999994,26.0463,30.0676,
