corner,vdd,algo,run,feasible,penalty,objective,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,sim_failure
ff,1.8,ABC,0,0,2,39.92324,1.230222,34.2929,51.2781,64.211,22.7789,27.29173,
ff,1.8,ABC,1,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,2,0,6,-200.0,,,,,,,timeout
ff,1.8,ABC,3,0,2,31.8531,1.225905,47.74209,50.8649,71.642,21.6023,35.36791,
ff,1.8,ABC,4,0,2,46.81948,1.217519,32.8089,50.0124,70.686,24.8896,26.28196,
ff,1.8,ABC,5,0,1,41.69207,1.218284,14.70523,56.1731,60.361000000000004,17.4597,53.6076,
ff,1.8,ABC,6,0,2,43.03616,1.217881,26.18059,51.3441,73.103,30.6643,32.44183,
ff,1.8,ABC,7,0,1,36.65958,1.216314,19.16371,50.1239,80.9449,24.8439,29.18689,
ff,1.8,ABC,8,0,2,39.04204,1.229505,21.28474,52.8454,66.09,17.6448,55.24718,
ff,1.8,ABC,9,0,1,48.4582,1.216326,18.80975,50.8044,75.31,21.3568,43.21215,
ff,1.8,ABC,10,0,2,46.62464,1.254585,45.42369,52.0262,62.434,14.0696,47.51091,
ff,1.8,ABC,11,0,1,46.02363,1.216926,22.99385,51.923,69.832,27.4067,36.6876,
ff,1.8,ABC,12,0,3,35.83589,1.214366,4797.495,49.9664,67.652,36.8305,22.44501,
ff,1.8,ABC,13,0,1,32.32579,1.218506,31.77264,55.4134,60.372,25.5882,39.5134,
ff,1.8,ABC,14,1,0,40.26811,1.221152,20.58662,52.063,61.399,14.8997,30.65207,
ff,1.8,ABC,15,1,0,37.34635,1.219188,24.13927,56.3621,64.139,22.8027,26.44027,
ff,1.8,ABC,16,0,1,31.92608,1.221229,27.92021,55.2166,65.797,28.5881,25.82752,
ff,1.8,ABC,17,0,2,46.54447,1.231064,36.97221,53.8538,60.497,31.2645,43.61879,
ff,1.8,ABC,18,0,1,37.41019,1.230327,7.019568,56.5961,70.887,20.687,38.99477,
ff,1.8,ABC,19,0,1,37.96988,1.217062,15.62133,52.6908,63.626999999999995,20.0064,42.99732,
ff,1.8,ABC,20,0,1,43.10667,1.223613,7.350314,53.4688,69.99,24.2351,26.41466,
ff,1.8,ABC,21,0,3,19.30968,1.230393,55.49348,49.6536,62.769999999999996,22.4637,34.95672,
ff,1.8,ABC,22,0,2,45.11966,1.225354,26.28801,54.1553,60.516999999999996,27.6051,40.33438,
ff,1.8,ABC,23,0,1,37.80366,1.228972,17.15649,53.507,69.392,28.9092,26.85332,
ff,1.8,ABC,24,0,2,26.97953,1.213941,41.34293,58.4143,62.557,14.5165,38.70675,
ff,1.8,ABC,25,0,6,-200.0,,,,,,,no_convergence
ff,1.8,ABC,26,0,2,35.81822,1.216825,10.03107,49.9036,60.613,15.0233,44.35184,
ff,1.8,ABC,27,0,1,44.53381,1.216126,18.72812,55.3668,61.150999999999996,18.4184,35.05743,
ff,1.8,ABC,28,0,1,41.07799,1.227313,18.72037,50.9237,65.554,19.0918,50.81053,
ff,1.8,ABC,29,0,1,40.59648,1.242955,17.40232,53.6119,60.843,21.777,53.59018,
ff,1.8,ACO,0,0,2,35.8843,1.226072,36.55428,56.3017,66.047,20.847,31.76478,
ff,1.8,ACO,1,0,2,35.47317,1.278689,69.72577,53.4887,65.042,23.5711,53.16768,
