experiment,condition,dim,run,seed,algo,best_f,PSRR_DB,penalty,is_feasible,runtime_sec
pressure,frozen,12,29,29042,ABC,-99.16852104727721,99.16852104727721,0,1,32.50312629999826
pressure,frozen,12,29,29042,GWO,903.8626561665869,96.13734383341301,1,0,35.96122870000545
pressure,frozen,12,29,29042,FA,906.1062951180843,93.89370488191567,1,0,84.77452300000004
pressure,frozen,12,29,29042,PSO,904.9377927008236,95.06220729917635,1,0,20.195247200026643
pressure,frozen,12,29,29042,GA,-93.55861417147106,93.55861417147106,0,1,44.842598899966106
pressure,frozen,12,29,29042,ACO,903.6608438552466,96.33915614475332,1,0,34.028698200010695
